px,py,pz,alvox,alvoy,alvoz,acao0,acao1,acao2,acao3,acao4,acao5
46,26,29,29,40,26,0,0,0,0,0,1
32,46,19,32,19,42,0,0,0,1,0,0
40,26,48,16,44,10,0,1,0,0,0,0
45,9,24,29,19,25,0,0,0,0,0,1
38,42,8,26,44,2,0,0,0,0,0,1
49,10,35,6,22,12,0,0,0,0,0,1
47,44,48,19,7,0,0,1,0,0,0,0
36,23,22,40,5,23,0,0,0,1,0,0
25,8,19,44,0,49,1,0,0,0,0,0
27,25,41,4,23,47,0,0,0,0,0,1
16,27,29,16,5,39,0,0,0,1,0,0
36,25,45,16,21,46,0,0,0,0,0,1
35,10,33,0,49,40,0,0,1,0,0,0
46,26,26,39,31,43,1,0,0,0,0,0
14,19,18,10,17,48,1,0,0,0,0,0
47,36,25,32,40,20,0,0,0,0,0,1
17,7,42,34,35,20,0,0,1,0,0,0
14,16,20,16,49,27,0,0,1,0,0,0
23,36,44,17,5,28,0,0,0,1,0,0
25,25,14,12,27,3,0,0,0,0,0,1
1,4,0,31,17,48,1,0,0,0,0,0
31,4,36,44,12,45,0,0,0,0,1,0
47,3,19,33,36,36,0,0,1,0,0,0
32,23,43,33,21,1,0,1,0,0,0,0
38,19,2,30,36,12,0,0,1,0,0,0
6,48,19,22,9,0,0,0,0,1,0,0
29,15,32,29,10,19,0,1,0,0,0,0
2,6,23,32,26,19,0,0,0,0,1,0
41,31,49,14,0,26,0,0,0,1,0,0
35,35,28,45,11,47,0,0,0,1,0,0
43,39,40,14,47,34,0,0,0,0,0,1
47,10,27,13,41,35,0,0,0,0,0,1
0,20,4,10,30,48,1,0,0,0,0,0
45,45,3,42,6,42,1,0,0,0,0,0
18,7,28,18,44,49,0,0,1,0,0,0
14,26,49,37,16,46,0,0,0,0,1,0
3,31,16,31,37,22,0,0,0,0,1,0
30,6,3,1,22,13,0,0,0,0,0,1
30,29,44,49,33,5,0,1,0,0,0,0
4,17,28,12,1,29,0,0,0,1,0,0
22,15,1,49,46,32,1,0,0,0,0,0
48,47,18,40,37,31,1,0,0,0,0,0
43,4,23,4,17,39,0,0,0,0,0,1
44,7,8,11,20,19,0,0,0,0,0,1
31,32,9,0,25,39,0,0,0,0,0,1
1,13,1,16,18,7,0,0,0,0,1,0
13,31,24,6,24,11,0,1,0,0,0,0
33,46,37,14,17,32,0,0,0,1,0,0
11,23,20,15,12,44,1,0,0,0,0,0
22,16,35,5,22,20,0,0,0,0,0,1
21,5,42,18,7,3,0,1,0,0,0,0
3,27,32,41,0,49,0,0,0,0,1,0
14,23,46,10,15,35,0,1,0,0,0,0
32,39,44,49,4,17,0,0,0,1,0,0
9,0,16,14,23,18,0,0,1,0,0,0
44,32,25,22,9,25,0,0,0,1,0,0
27,48,7,11,5,39,0,0,0,1,0,0
31,35,8,49,8,8,0,0,0,1,0,0
6,7,44,17,24,38,0,0,1,0,0,0
47,13,6,13,35,30,0,0,0,0,0,1
37,35,13,44,17,11,0,0,0,1,0,0
15,43,9,2,45,26,1,0,0,0,0,0
20,46,1,22,32,10,0,0,0,1,0,0
21,44,22,1,19,22,0,0,0,1,0,0
38,41,9,7,22,16,0,0,0,0,0,1
11,46,38,10,21,3,0,1,0,0,0,0
14,2,14,5,17,5,0,0,1,0,0,0
30,47,10,1,3,23,0,0,0,1,0,0
38,31,11,23,48,39,1,0,0,0,0,0
47,49,11,1,17,14,0,0,0,0,0,1
15,3,31,19,5,21,0,1,0,0,0,0
18,7,13,11,8,22,1,0,0,0,0,0
47,23,28,22,2,32,0,0,0,0,0,1
14,26,17,7,22,20,0,0,0,0,0,1
12,15,11,38,13,0,0,0,0,0,1,0
8,27,1,4,17,6,0,0,0,1,0,0
30,26,27,20,36,30,0,0,1,0,0,0
10,9,36,33,27,28,0,0,0,0,1,0
1,23,40,16,41,48,0,0,1,0,0,0
1,29,44,17,17,42,0,0,0,0,1,0
27,7,40,3,38,34,0,0,1,0,0,0
29,10,17,7,14,31,0,0,0,0,0,1
25,2,31,35,10,18,0,1,0,0,0,0
24,4,15,38,0,9,0,0,0,0,1,0
8,4,33,44,34,26,0,0,0,0,1,0
21,48,4,46,28,8,0,0,0,0,1,0
26,23,6,7,39,19,0,0,0,0,0,1
34,25,20,35,22,9,0,1,0,0,0,0
10,42,17,4,9,12,0,0,0,1,0,0
7,6,15,1,19,14,0,0,1,0,0,0
45,12,30,29,22,35,0,0,0,0,0,1
0,7,31,14,26,21,0,0,1,0,0,0
45,18,38,47,18,30,0,1,0,0,0,0
6,26,33,37,22,9,0,0,0,0,1,0
22,8,33,21,34,38,0,0,1,0,0,0
19,21,43,12,29,21,0,1,0,0,0,0
40,38,4,44,34,46,1,0,0,0,0,0
35,11,40,21,16,11,0,1,0,0,0,0
42,33,35,9,18,21,0,0,0,0,0,1
36,36,23,32,34,40,1,0,0,0,0,0
10,47,25,45,28,10,0,0,0,0,1,0
18,38,34,27,42,19,0,1,0,0,0,0
13,5,9,44,41,43,0,0,1,0,0,0
41,25,44,0,48,37,0,0,0,0,0,1
34,13,22,1,46,19,0,0,1,0,0,0
40,47,24,36,33,26,0,0,0,1,0,0
8,11,24,31,20,46,0,0,0,0,1,0
16,24,13,3,44,23,0,0,1,0,0,0
43,28,40,27,49,28,0,0,1,0,0,0
34,49,30,7,38,2,0,1,0,0,0,0
4,14,30,39,42,34,0,0,0,0,1,0
47,16,43,28,2,27,0,0,0,0,0,1
14,34,19,34,40,22,0,0,0,0,1,0
3,23,6,26,19,28,0,0,0,0,1,0
0,34,18,34,16,33,0,0,0,0,1,0
12,21,22,10,0,25,0,0,0,1,0,0
49,20,40,31,38,9,0,1,0,0,0,0
5,9,31,37,48,41,0,0,1,0,0,0
17,24,41,3,0,24,0,0,0,1,0,0
44,48,31,9,16,40,0,0,0,0,0,1
31,32,39,33,26,41,0,0,0,1,0,0
27,34,30,23,33,38,1,0,0,0,0,0
23,19,37,41,14,41,0,0,0,0,1,0
5,27,1,17,41,26,1,0,0,0,0,0
43,4,11,41,36,12,0,0,1,0,0,0
9,18,31,7,19,34,1,0,0,0,0,0
45,49,12,5,21,44,0,0,0,0,0,1
26,12,23,10,23,38,0,0,0,0,0,1
27,46,45,3,20,48,0,0,0,1,0,0
9,25,35,12,37,24,0,0,1,0,0,0
38,28,40,42,29,25,0,1,0,0,0,0
34,11,9,2,23,33,0,0,0,0,0,1
46,40,36,13,38,46,0,0,0,0,0,1
3,22,16,0,7,45,1,0,0,0,0,0
19,32,41,23,26,36,0,0,0,1,0,0
35,18,28,28,1,31,0,0,0,1,0,0
25,12,44,46,1,7,0,1,0,0,0,0
21,41,32,49,49,8,0,0,0,0,1,0
16,4,32,26,39,8,0,0,1,0,0,0
25,35,44,21,37,8,0,1,0,0,0,0
14,25,7,21,42,39,1,0,0,0,0,0
18,32,33,28,2,6,0,0,0,1,0,0
36,35,32,26,10,25,0,0,0,1,0,0
6,10,1,46,8,26,0,0,0,0,1,0
28,12,18,32,9,45,1,0,0,0,0,0
38,2,20,23,11,18,0,0,0,0,0,1
16,49,2,18,33,43,1,0,0,0,0,0
26,41,12,26,36,23,1,0,0,0,0,0
46,40,2,4,5,22,0,0,0,0,0,1
13,18,25,40,13,37,0,0,0,0,1,0
8,38,33,17,46,26,0,0,0,0,1,0
15,34,4,18,38,40,1,0,0,0,0,0
35,33,12,34,45,46,1,0,0,0,0,0
16,44,13,28,25,44,1,0,0,0,0,0
24,9,9,17,2,25,1,0,0,0,0,0
25,18,7,12,45,16,0,0,1,0,0,0
5,4,12,14,10,44,1,0,0,0,0,0
19,43,21,2,36,9,0,0,0,0,0,1
0,20,43,13,41,16,0,1,0,0,0,0
40,44,13,41,15,37,0,0,0,1,0,0
5,26,19,38,46,43,0,0,0,0,1,0
46,31,24,11,18,15,0,0,0,0,0,1
24,36,29,20,16,31,0,0,0,1,0,0
32,27,0,35,4,49,1,0,0,0,0,0
6,5,24,46,11,1,0,0,0,0,1,0
7,33,43,8,32,24,0,1,0,0,0,0
29,30,48,30,15,41,0,0,0,1,0,0
8,26,13,19,24,42,1,0,0,0,0,0
13,21,22,33,46,45,0,0,1,0,0,0
15,5,33,38,33,22,0,0,1,0,0,0
7,5,47,39,6,49,0,0,0,0,1,0
8,41,13,3,32,28,1,0,0,0,0,0
12,48,2,7,5,26,0,0,0,1,0,0
24,24,35,13,26,38,0,0,0,0,0,1
5,24,11,35,41,0,0,0,0,0,1,0
33,46,33,23,24,29,0,0,0,1,0,0
13,23,42,41,8,46,0,0,0,0,1,0
1,25,7,13,27,5,0,0,0,0,1,0
28,1,46,3,28,1,0,1,0,0,0,0
42,31,33,27,46,45,0,0,1,0,0,0
14,38,40,41,24,46,0,0,0,0,1,0
33,0,34,19,35,15,0,0,1,0,0,0
30,45,40,6,49,21,0,0,0,0,0,1
2,48,15,0,44,1,0,1,0,0,0,0
13,12,24,6,27,46,1,0,0,0,0,0
39,38,48,13,49,14,0,1,0,0,0,0
47,9,37,33,26,9,0,1,0,0,0,0
9,24,22,14,34,27,0,0,1,0,0,0
25,49,23,30,22,29,0,0,0,1,0,0
44,47,30,41,43,1,0,1,0,0,0,0
40,14,48,45,17,18,0,1,0,0,0,0
26,45,20,11,38,39,1,0,0,0,0,0
28,40,9,27,40,41,1,0,0,0,0,0
10,12,29,49,49,49,0,0,0,0,1,0
48,46,28,22,12,25,0,0,0,1,0,0
11,4,0,10,7,1,0,0,1,0,0,0
46,23,33,0,49,43,0,0,0,0,0,1
43,34,22,26,37,37,0,0,0,0,0,1
1,32,39,14,11,24,0,0,0,1,0,0
44,30,3,33,8,38,1,0,0,0,0,0
18,31,0,46,37,38,1,0,0,0,0,0
2,20,13,40,10,21,0,0,0,0,1,0
6,19,29,5,27,0,0,1,0,0,0,0
16,4,14,3,21,45,1,0,0,0,0,0
47,36,21,23,32,49,1,0,0,0,0,0
27,23,26,1,47,5,0,0,0,0,0,1
43,23,21,11,15,36,0,0,0,0,0,1
19,37,8,34,3,42,1,0,0,0,0,0
12,13,11,5,36,46,1,0,0,0,0,0
15,13,14,33,14,16,0,0,0,0,1,0
49,23,39,6,37,20,0,0,0,0,0,1
39,35,24,42,20,12,0,0,0,1,0,0
3,28,12,28,22,25,0,0,0,0,1,0
42,26,35,41,31,41,1,0,0,0,0,0
37,47,41,1,2,11,0,0,0,1,0,0
36,7,27,18,28,23,0,0,1,0,0,0
39,49,16,47,38,23,0,0,0,1,0,0
42,41,21,27,36,9,0,0,0,0,0,1
15,24,25,36,12,20,0,0,0,0,1,0
17,1,17,7,13,45,1,0,0,0,0,0
46,7,28,7,36,36,0,0,0,0,0,1
0,19,27,26,27,7,0,0,0,0,1,0
29,38,18,16,9,24,0,0,0,1,0,0
46,12,9,29,21,46,1,0,0,0,0,0
3,37,36,9,39,2,0,1,0,0,0,0
30,25,39,9,31,7,0,1,0,0,0,0
28,7,19,20,46,37,0,0,1,0,0,0
28,31,22,24,25,11,0,1,0,0,0,0
7,40,18,20,45,8,0,0,0,0,1,0
17,8,47,13,21,48,0,0,1,0,0,0
43,9,40,4,17,46,0,0,0,0,0,1
3,2,44,41,28,38,0,0,0,0,1,0
48,8,22,42,13,1,0,1,0,0,0,0
22,35,46,15,10,4,0,1,0,0,0,0
43,31,3,48,38,22,1,0,0,0,0,0
40,22,47,42,18,6,0,1,0,0,0,0
31,24,10,32,36,25,1,0,0,0,0,0
19,49,33,0,20,25,0,0,0,1,0,0
3,47,23,9,15,31,0,0,0,1,0,0
5,7,31,6,14,19,0,1,0,0,0,0
46,4,25,13,48,28,0,0,1,0,0,0
6,31,46,13,33,44,0,0,0,0,1,0
18,35,21,37,40,48,1,0,0,0,0,0
42,32,9,32,13,1,0,0,0,1,0,0
37,31,7,31,48,36,1,0,0,0,0,0
37,23,47,8,13,5,0,1,0,0,0,0
26,4,5,23,26,10,0,0,1,0,0,0
9,40,10,31,45,20,0,0,0,0,1,0
23,47,11,10,11,37,0,0,0,1,0,0
13,18,3,37,1,3,0,0,0,0,1,0
33,14,7,29,22,35,1,0,0,0,0,0
41,6,25,26,49,40,0,0,1,0,0,0
15,20,32,29,35,24,0,0,1,0,0,0
16,18,48,24,23,11,0,1,0,0,0,0
9,36,13,22,30,29,1,0,0,0,0,0
19,5,21,30,41,15,0,0,1,0,0,0
34,36,20,30,46,26,0,0,1,0,0,0
22,38,5,8,15,42,1,0,0,0,0,0
6,15,14,4,38,11,0,0,1,0,0,0
44,39,30,22,42,4,0,1,0,0,0,0
26,46,4,47,20,9,0,0,0,1,0,0
48,29,14,5,30,25,0,0,0,0,0,1
8,27,47,14,44,45,0,0,1,0,0,0
39,14,29,12,4,5,0,0,0,0,0,1
49,6,21,16,22,1,0,0,0,0,0,1
48,38,19,43,1,31,0,0,0,1,0,0
23,2,39,26,12,16,0,1,0,0,0,0
9,5,1,45,43,35,0,0,1,0,0,0
32,15,12,18,44,7,0,0,1,0,0,0
5,12,24,2,11,32,1,0,0,0,0,0
41,46,0,22,6,46,1,0,0,0,0,0
31,29,6,44,6,40,1,0,0,0,0,0
35,30,15,8,25,7,0,0,0,0,0,1
44,19,19,5,17,2,0,0,0,0,0,1
17,7,39,20,12,47,1,0,0,0,0,0
12,0,38,17,34,33,0,0,1,0,0,0
31,4,2,25,12,47,1,0,0,0,0,0
3,25,31,35,28,29,0,0,0,0,1,0
29,3,1,24,47,27,0,0,1,0,0,0
31,39,13,9,11,17,0,0,0,1,0,0
19,13,43,39,49,28,0,0,1,0,0,0
15,18,27,20,19,1,0,1,0,0,0,0
15,5,22,18,29,37,0,0,1,0,0,0
42,17,45,31,36,2,0,1,0,0,0,0
38,33,34,37,6,47,0,0,0,1,0,0
19,0,49,31,16,16,0,1,0,0,0,0
21,0,26,39,15,7,0,1,0,0,0,0
22,7,4,7,12,45,1,0,0,0,0,0
28,19,32,31,10,14,0,1,0,0,0,0
23,12,13,17,7,7,0,1,0,0,0,0
33,28,19,31,47,33,0,0,1,0,0,0
45,21,39,47,7,25,0,1,0,0,0,0
44,35,46,30,25,47,0,0,0,0,0,1
28,6,12,36,37,30,0,0,1,0,0,0
32,23,33,37,41,44,0,0,1,0,0,0
34,0,16,22,4,4,0,1,0,0,0,0
29,15,23,6,43,8,0,0,1,0,0,0
24,11,16,15,10,45,1,0,0,0,0,0
26,22,9,25,26,46,1,0,0,0,0,0
6,11,25,12,20,25,0,0,1,0,0,0
20,12,10,24,36,3,0,0,1,0,0,0
46,17,34,31,5,23,0,0,0,0,0,1
33,43,43,11,42,15,0,1,0,0,0,0
28,33,24,33,14,7,0,0,0,1,0,0
0,10,46,11,7,44,0,0,0,0,1,0
15,0,41,30,11,1,0,1,0,0,0,0
39,26,20,36,29,10,0,1,0,0,0,0
18,30,29,18,4,1,0,1,0,0,0,0
43,7,17,2,39,32,0,0,0,0,0,1
16,3,16,28,40,25,0,0,1,0,0,0
27,18,46,34,30,4,0,1,0,0,0,0
42,3,19,30,43,31,0,0,1,0,0,0
2,32,21,7,32,29,1,0,0,0,0,0
17,12,31,3,15,20,0,0,0,0,0,1
26,27,33,8,21,4,0,1,0,0,0,0
24,44,37,38,38,43,0,0,0,0,1,0
1,15,42,19,40,29,0,0,1,0,0,0
1,49,35,46,27,11,0,0,0,0,1,0
46,41,14,39,48,23,1,0,0,0,0,0
11,30,47,12,24,14,0,1,0,0,0,0
42,6,32,33,0,18,0,1,0,0,0,0
49,4,18,18,26,5,0,0,0,0,0,1
26,9,0,36,48,33,0,0,1,0,0,0
14,2,3,49,36,43,1,0,0,0,0,0
17,43,35,4,42,15,0,1,0,0,0,0
40,31,34,17,29,15,0,0,0,0,0,1
41,10,44,36,16,42,0,0,1,0,0,0
26,5,44,36,0,37,0,0,0,0,1,0
35,46,14,31,25,24,0,0,0,1,0,0
10,38,30,34,24,29,0,0,0,0,1,0
48,23,20,27,21,26,0,0,0,0,0,1
14,5,18,11,9,10,0,1,0,0,0,0
17,37,15,42,1,24,0,0,0,1,0,0
10,38,49,30,24,6,0,1,0,0,0,0
3,9,8,47,18,46,0,0,0,0,1,0
43,8,12,7,27,10,0,0,0,0,0,1
35,29,23,25,49,25,0,0,1,0,0,0
40,25,38,16,8,48,0,0,0,0,0,1
29,21,7,11,18,27,1,0,0,0,0,0
39,1,49,8,14,17,0,1,0,0,0,0
32,39,39,8,41,3,0,1,0,0,0,0
15,0,29,5,45,43,0,0,1,0,0,0
37,19,25,36,28,12,0,1,0,0,0,0
6,44,9,12,18,31,0,0,0,1,0,0
27,18,34,46,15,28,0,0,0,0,1,0
6,21,13,30,8,40,1,0,0,0,0,0
49,35,46,20,44,15,0,1,0,0,0,0
12,5,20,25,44,10,0,0,1,0,0,0
49,35,34,7,32,20,0,0,0,0,0,1
3,21,7,34,9,33,0,0,0,0,1,0
1,21,9,16,36,20,0,0,1,0,0,0
40,45,19,39,2,30,0,0,0,1,0,0
33,43,24,11,46,1,0,1,0,0,0,0
45,17,40,45,11,3,0,1,0,0,0,0
37,24,46,48,29,36,0,0,0,0,1,0
38,22,36,7,39,41,0,0,0,0,0,1
20,19,34,9,47,37,0,0,1,0,0,0
29,31,22,17,33,44,1,0,0,0,0,0
26,37,26,9,28,37,0,0,0,0,0,1
8,34,8,42,13,48,1,0,0,0,0,0
25,16,48,24,24,6,0,1,0,0,0,0
35,11,31,14,14,12,0,0,0,0,0,1
25,21,43,33,5,29,0,0,0,1,0,0
13,22,42,49,15,21,0,0,0,0,1,0
18,1,47,36,31,8,0,1,0,0,0,0
27,47,44,26,1,20,0,0,0,1,0,0
48,27,3,40,44,34,1,0,0,0,0,0
16,7,27,43,48,31,0,0,1,0,0,0
39,39,32,38,35,29,0,0,0,1,0,0
36,2,33,3,21,33,0,0,0,0,0,1
36,14,1,32,14,5,1,0,0,0,0,0
15,46,46,2,39,13,0,1,0,0,0,0
44,12,41,30,10,31,0,0,0,0,0,1
48,11,15,46,8,14,0,0,0,1,0,0
33,38,18,0,10,39,0,0,0,0,0,1
18,17,22,36,11,3,0,1,0,0,0,0
44,37,29,37,17,20,0,0,0,1,0,0
22,48,27,15,28,26,0,0,0,1,0,0
33,39,43,36,15,17,0,1,0,0,0,0
11,47,44,35,31,30,0,0,0,0,1,0
19,48,36,9,45,29,0,0,0,0,0,1
21,26,21,32,17,18,0,0,0,0,1,0
35,30,13,13,19,16,0,0,0,0,0,1
39,43,27,23,15,26,0,0,0,1,0,0
4,0,41,32,47,41,0,0,1,0,0,0
42,17,16,25,24,0,0,0,0,0,0,1
17,16,5,41,3,48,1,0,0,0,0,0
48,8,34,41,9,19,0,1,0,0,0,0
35,39,43,32,5,6,0,1,0,0,0,0
38,41,12,11,3,41,0,0,0,1,0,0
11,45,28,48,26,44,0,0,0,0,1,0
48,32,45,31,35,0,0,1,0,0,0,0
3,19,16,22,18,4,0,0,0,0,1,0
34,22,11,8,13,47,1,0,0,0,0,0
20,23,21,4,39,0,0,1,0,0,0,0
13,11,23,28,41,2,0,0,1,0,0,0
6,18,40,3,8,28,0,1,0,0,0,0
12,12,17,10,34,37,0,0,1,0,0,0
46,15,39,34,35,41,0,0,1,0,0,0
43,27,13,45,18,32,1,0,0,0,0,0
19,41,9,20,19,31,1,0,0,0,0,0
34,3,17,40,17,9,0,0,1,0,0,0
26,12,23,34,37,32,0,0,1,0,0,0
5,47,20,20,49,16,0,0,0,0,1,0
38,26,12,47,22,30,1,0,0,0,0,0
26,17,32,17,37,12,0,1,0,0,0,0
37,37,5,42,4,45,1,0,0,0,0,0
17,12,28,24,28,7,0,1,0,0,0,0
48,21,11,12,30,32,0,0,0,0,0,1
19,42,2,36,42,22,1,0,0,0,0,0
40,36,34,5,44,49,0,0,0,0,0,1
8,49,45,18,1,40,0,0,0,1,0,0
37,20,31,19,41,41,0,0,1,0,0,0
27,17,27,10,19,22,0,0,0,0,0,1
43,45,43,40,14,46,0,0,0,1,0,0
45,40,41,0,24,23,0,0,0,0,0,1
49,4,27,12,39,0,0,0,0,0,0,1
34,4,25,34,23,30,0,0,1,0,0,0
1,42,29,46,38,17,0,0,0,0,1,0
31,39,44,22,29,11,0,1,0,0,0,0
6,19,26,42,36,43,0,0,0,0,1,0
11,43,48,26,2,27,0,0,0,1,0,0
38,45,10,38,45,35,1,0,0,0,0,0
5,22,18,45,21,48,0,0,0,0,1,0
18,1,15,40,12,42,1,0,0,0,0,0
25,30,44,49,22,15,0,1,0,0,0,0
32,38,13,21,5,27,0,0,0,1,0,0
28,11,42,8,11,1,0,1,0,0,0,0
18,28,6,15,41,30,1,0,0,0,0,0
15,27,18,4,14,25,0,0,0,1,0,0
18,1,2,40,29,15,0,0,1,0,0,0
9,17,22,36,16,7,0,0,0,0,1,0
13,7,33,25,23,34,0,0,1,0,0,0
21,1,15,4,33,4,0,0,1,0,0,0
36,17,15,0,0,2,0,0,0,0,0,1
1,7,32,27,15,43,0,0,0,0,1,0
33,23,9,2,49,31,0,0,0,0,0,1
36,21,17,31,46,26,0,0,1,0,0,0
27,3,4,22,48,7,0,0,1,0,0,0
49,27,46,18,23,0,0,1,0,0,0,0
36,23,10,10,33,35,0,0,0,0,0,1
37,22,32,48,33,18,0,1,0,0,0,0
18,6,27,4,22,49,1,0,0,0,0,0
48,42,30,6,47,4,0,0,0,0,0,1
5,7,17,38,25,49,0,0,0,0,1,0
16,25,8,35,14,13,0,0,0,0,1,0
8,6,48,5,41,8,0,1,0,0,0,0
49,30,44,38,39,9,0,1,0,0,0,0
1,34,2,21,0,49,1,0,0,0,0,0
10,16,27,43,21,13,0,0,0,0,1,0
39,0,25,10,22,38,0,0,0,0,0,1
34,38,6,42,42,47,1,0,0,0,0,0
40,38,38,37,18,30,0,0,0,1,0,0
1,2,29,16,31,37,0,0,1,0,0,0
36,36,48,33,16,28,0,1,0,0,0,0
44,16,43,20,49,0,0,1,0,0,0,0
26,48,37,21,44,32,0,1,0,0,0,0
36,37,0,12,15,34,1,0,0,0,0,0
26,33,30,37,48,43,0,0,1,0,0,0
11,4,24,5,21,17,0,0,1,0,0,0
21,36,19,45,8,2,0,0,0,1,0,0
28,45,29,24,24,20,0,0,0,1,0,0
33,22,11,20,35,19,0,0,1,0,0,0
25,28,41,15,7,43,0,0,0,1,0,0
28,40,1,44,16,6,0,0,0,1,0,0
24,1,8,9,39,43,0,0,1,0,0,0
36,6,11,15,43,16,0,0,1,0,0,0
19,32,11,47,39,42,1,0,0,0,0,0
47,48,46,13,6,28,0,0,0,1,0,0
4,5,36,12,37,38,0,0,1,0,0,0
38,40,17,32,34,29,1,0,0,0,0,0
13,11,13,4,49,29,0,0,1,0,0,0
2,3,43,18,9,15,0,1,0,0,0,0
39,46,37,14,4,21,0,0,0,1,0,0
1,0,19,28,30,16,0,0,1,0,0,0
41,14,20,22,18,9,0,0,0,0,0,1
25,48,2,14,20,36,1,0,0,0,0,0
44,37,0,45,18,8,0,0,0,1,0,0
27,42,28,28,16,20,0,0,0,1,0,0
3,29,26,14,30,16,0,0,0,0,1,0
16,18,26,3,46,27,0,0,1,0,0,0
8,9,5,45,11,28,0,0,0,0,1,0
36,0,18,27,6,38,1,0,0,0,0,0
10,39,42,41,24,43,0,0,0,0,1,0
39,5,32,2,7,13,0,0,0,0,0,1
15,32,15,21,5,22,0,0,0,1,0,0
7,18,19,26,45,28,0,0,1,0,0,0
29,48,49,18,23,9,0,1,0,0,0,0
42,43,45,47,22,2,0,1,0,0,0,0
42,4,28,25,38,36,0,0,1,0,0,0
49,6,32,15,17,20,0,0,0,0,0,1
19,14,3,22,40,4,0,0,1,0,0,0
39,24,24,33,42,26,0,0,1,0,0,0
49,26,20,49,9,18,0,0,0,1,0,0
18,18,32,32,25,21,0,0,0,0,1,0
15,44,3,6,13,18,0,0,0,1,0,0
41,2,14,33,24,11,0,0,1,0,0,0
21,20,34,19,40,40,0,0,1,0,0,0
8,21,47,3,8,16,0,1,0,0,0,0
34,12,43,47,47,14,0,0,1,0,0,0
39,41,39,32,36,16,0,1,0,0,0,0
33,12,41,10,20,49,0,0,0,0,0,1
39,5,48,48,0,37,0,1,0,0,0,0
44,34,7,22,29,31,1,0,0,0,0,0
44,45,16,36,16,21,0,0,0,1,0,0
13,34,28,4,16,42,0,0,0,1,0,0
8,3,47,49,31,15,0,0,0,0,1,0
24,7,26,47,7,1,0,1,0,0,0,0
14,9,35,24,25,32,0,0,1,0,0,0
20,13,43,0,40,0,0,1,0,0,0,0
45,36,30,47,4,0,0,0,0,1,0,0
11,37,24,13,25,12,0,1,0,0,0,0
42,24,5,16,35,37,1,0,0,0,0,0
49,48,33,19,31,9,0,0,0,0,0,1
7,9,37,8,36,30,0,0,1,0,0,0
48,6,25,8,3,14,0,0,0,0,0,1
28,38,40,29,37,35,0,1,0,0,0,0
29,49,9,21,2,1,0,0,0,1,0,0
49,35,7,38,13,6,0,0,0,1,0,0
19,21,21,0,15,14,0,0,0,0,0,1
22,35,36,13,0,15,0,0,0,1,0,0
10,7,47,26,34,38,0,0,1,0,0,0
39,15,18,15,44,44,0,0,1,0,0,0
42,25,14,44,45,49,1,0,0,0,0,0
38,32,3,31,2,5,0,0,0,1,0,0
18,10,9,6,2,23,1,0,0,0,0,0
6,32,34,28,8,27,0,0,0,1,0,0
7,18,4,15,34,30,1,0,0,0,0,0
37,8,44,3,17,10,0,1,0,0,0,0
28,11,28,17,31,20,0,0,1,0,0,0
19,25,7,2,26,23,0,0,0,0,0,1
31,2,16,21,34,15,0,0,1,0,0,0
44,49,12,18,47,18,0,0,0,0,0,1
12,19,42,14,9,14,0,1,0,0,0,0
40,25,49,18,23,24,0,1,0,0,0,0
13,6,49,35,7,11,0,1,0,0,0,0
45,40,40,36,14,43,0,0,0,1,0,0
3,9,13,27,19,17,0,0,0,0,1,0
43,9,35,9,14,3,0,0,0,0,0,1
14,44,6,26,38,45,1,0,0,0,0,0
44,49,34,45,1,17,0,0,0,1,0,0
13,47,5,37,14,33,0,0,0,1,0,0
17,2,3,41,4,41,1,0,0,0,0,0
34,1,6,1,32,39,1,0,0,0,0,0
4,40,19,4,1,39,0,0,0,1,0,0
8,42,45,49,15,27,0,0,0,0,1,0
5,39,49,13,40,42,0,0,0,0,1,0
42,9,24,45,29,5,0,0,1,0,0,0
43,0,20,21,27,42,0,0,1,0,0,0
35,30,35,4,5,32,0,0,0,0,0,1
48,49,8,11,37,26,0,0,0,0,0,1
1,7,14,22,43,40,0,0,1,0,0,0
15,9,1,26,38,0,0,0,1,0,0,0
8,35,41,41,2,10,0,0,0,1,0,0
40,45,42,24,6,32,0,0,0,1,0,0
3,3,15,41,4,43,0,0,0,0,1,0
49,36,32,19,23,25,0,0,0,0,0,1
25,37,37,5,8,9,0,0,0,1,0,0
13,13,9,48,12,13,0,0,0,0,1,0
15,26,23,31,21,10,0,0,0,0,1,0
29,5,35,23,8,7,0,1,0,0,0,0
39,15,42,42,14,40,0,0,0,0,1,0
25,10,17,17,9,12,0,0,0,0,0,1
2,39,30,43,24,49,0,0,0,0,1,0
39,19,11,14,13,7,0,0,0,0,0,1
1,16,33,12,23,28,0,0,0,0,1,0
4,47,27,7,2,13,0,0,0,1,0,0
37,3,27,46,47,16,0,0,1,0,0,0
20,11,20,26,9,41,1,0,0,0,0,0
0,4,34,27,10,12,0,0,0,0,1,0
32,18,26,28,10,27,0,0,0,1,0,0
31,31,35,9,4,1,0,1,0,0,0,0
8,48,30,32,48,30,0,0,0,0,1,0
15,31,19,16,36,30,1,0,0,0,0,0
3,30,21,44,38,18,0,0,0,0,1,0
10,34,1,19,5,20,0,0,0,1,0,0
10,49,37,19,19,39,0,0,0,1,0,0
30,23,10,11,18,27,0,0,0,0,0,1
38,2,20,10,6,47,0,0,0,0,0,1
41,16,36,39,31,29,0,0,1,0,0,0
24,39,46,31,39,41,0,0,0,0,1,0
