px,py,pz,alvox,alvoy,alvoz,choque0,choque1,choque2,choque3,choque4,choque5,acao0,acao1,acao2,acao3,acao4,acao5
17,24,17,20,47,46,0,0,0,0,0,0,0,1,0,0,0,0
15,24,47,31,33,44,0,0,0,0,0,0,0,0,0,0,0,1
9,48,1,43,25,37,0,0,0,0,0,0,0,1,0,0,0,0
22,30,16,49,17,49,0,0,0,0,0,0,0,1,0,0,0,0
3,26,35,33,12,17,0,0,0,0,0,0,0,0,0,0,0,1
26,8,49,9,28,38,0,0,0,0,0,0,0,0,0,1,0,0
6,41,9,46,47,17,0,0,0,0,0,0,0,0,0,0,0,1
31,17,27,10,45,30,0,0,0,0,0,0,0,0,0,1,0,0
40,14,34,18,3,2,0,0,0,0,0,0,1,0,0,0,0,0
12,6,33,22,4,49,0,0,0,0,0,0,0,1,0,0,0,0
8,8,25,1,9,48,0,0,0,0,0,0,0,1,0,0,0,0
5,44,0,35,41,33,0,0,0,0,0,0,0,1,0,0,0,0
32,21,17,13,37,37,0,0,0,0,0,0,0,1,0,0,0,0
38,0,7,14,16,33,0,0,0,0,0,0,0,1,0,0,0,0
27,34,21,22,9,46,0,0,0,0,0,0,0,1,0,0,0,0
2,1,19,27,27,16,0,0,0,0,0,0,0,0,0,1,0,0
37,3,32,11,31,41,0,0,0,0,0,0,0,0,0,1,0,0
38,37,3,46,35,4,0,0,0,0,0,0,0,0,0,0,0,1
35,44,22,19,4,21,0,0,0,0,0,0,0,0,1,0,0,0
43,2,46,0,15,22,0,0,0,0,0,0,0,0,0,0,1,0
39,24,47,7,17,18,0,0,0,0,0,0,0,0,0,0,1,0
10,18,32,3,5,5,0,0,0,0,0,0,1,0,0,0,0,0
36,18,40,39,3,27,0,0,0,0,0,0,0,0,1,0,0,0
21,40,28,35,25,2,0,0,0,0,0,0,1,0,0,0,0,0
6,41,28,8,10,5,0,0,0,0,0,0,0,0,1,0,0,0
9,41,26,42,30,0,0,0,0,0,0,0,0,0,0,0,0,1
10,44,25,47,50,25,0,0,0,0,0,0,0,0,0,0,0,1
32,36,28,13,22,46,0,0,0,0,0,0,0,0,0,0,1,0
47,3,37,19,12,36,0,0,0,0,0,0,0,0,0,0,1,0
11,46,18,39,38,6,0,0,0,0,0,0,0,0,0,0,0,1
38,21,30,8,1,32,0,0,0,0,0,0,0,0,0,0,1,0
34,21,10,36,34,17,0,0,0,0,0,0,0,0,0,1,0,0
28,9,22,8,20,35,0,0,0,0,0,0,0,0,0,0,1,0
3,17,35,24,33,44,0,0,0,0,0,0,0,0,0,0,0,1
32,41,42,39,27,28,0,0,0,0,0,0,1,0,0,0,0,0
16,0,47,7,0,39,0,0,0,0,0,0,0,0,0,0,1,0
14,13,6,42,21,18,0,0,0,0,0,0,0,0,0,0,0,1
4,1,20,40,45,22,0,0,0,0,0,0,0,0,0,1,0,0
29,1,17,0,8,31,0,0,0,0,0,0,0,0,0,0,1,0
48,45,8,47,26,1,0,0,0,0,0,0,0,0,1,0,0,0
45,29,2,12,44,29,0,0,0,0,0,0,0,0,0,0,1,0
17,0,21,7,11,40,0,0,0,0,0,0,0,1,0,0,0,0
29,33,40,47,27,27,0,0,0,0,0,0,0,0,0,0,0,1
24,50,5,25,38,19,0,0,0,0,0,0,0,1,0,0,0,0
15,11,38,11,30,45,0,0,0,0,0,0,0,0,0,1,0,0
30,7,43,35,26,8,0,0,0,0,0,0,1,0,0,0,0,0
41,22,49,4,37,21,0,0,0,0,0,0,0,0,0,0,1,0
18,20,2,40,13,47,0,0,0,0,0,0,0,1,0,0,0,0
44,28,39,4,32,14,0,0,0,0,0,0,0,0,0,0,1,0
2,36,43,3,27,47,0,0,0,0,0,0,0,0,1,0,0,0
12,24,10,3,4,3,0,0,0,0,0,0,0,0,1,0,0,0
11,8,24,38,34,50,0,0,0,0,0,0,0,0,0,0,0,1
41,36,1,13,4,6,0,0,0,0,0,0,0,0,1,0,0,0
22,36,17,39,2,3,0,0,0,0,0,0,0,0,1,0,0,0
27,1,27,3,28,38,0,0,0,0,0,0,0,0,0,1,0,0
41,43,6,18,40,0,0,0,0,0,0,0,0,0,0,0,1,0
9,30,30,2,37,14,0,0,0,0,0,0,1,0,0,0,0,0
36,8,15,12,23,31,0,0,0,0,0,0,0,0,0,0,1,0
17,29,24,27,36,17,0,0,0,0,0,0,0,0,0,0,0,1
45,37,17,38,45,11,0,0,0,0,0,0,0,0,0,1,0,0
20,20,41,26,1,48,0,0,0,0,0,0,0,0,1,0,0,0
42,34,46,39,0,15,0,0,0,0,0,0,0,0,1,0,0,0
10,31,36,22,26,11,0,0,0,0,0,0,1,0,0,0,0,0
39,48,11,42,11,30,0,0,0,0,0,0,0,0,1,0,0,0
6,37,34,21,19,35,0,0,0,0,0,0,0,0,1,0,0,0
20,27,25,46,10,24,0,0,0,0,0,0,0,0,0,0,0,1
30,31,45,20,11,39,0,0,0,0,0,0,0,0,1,0,0,0
18,37,0,1,36,41,0,0,0,0,0,0,0,1,0,0,0,0
30,24,23,16,7,34,0,0,0,0,0,0,0,0,1,0,0,0
43,24,38,11,17,22,0,0,0,0,0,0,0,0,0,0,1,0
16,16,48,1,27,42,0,0,0,0,0,0,0,0,0,0,1,0
39,5,48,2,40,34,0,0,0,0,0,0,0,0,0,0,1,0
12,20,48,35,1,22,0,0,0,0,0,0,1,0,0,0,0,0
5,11,31,5,25,34,0,0,0,0,0,0,0,0,0,1,0,0
32,21,22,22,43,25,0,0,0,0,0,0,0,0,0,1,0,0
46,13,0,25,28,43,0,0,0,0,0,0,0,1,0,0,0,0
42,7,5,4,14,2,0,0,0,0,0,0,0,0,0,0,1,0
5,40,47,49,27,43,0,0,0,0,0,0,0,0,0,0,0,1
26,33,27,20,17,17,0,0,0,0,0,0,0,0,1,0,0,0
34,24,6,27,49,16,0,0,0,0,0,0,0,0,0,1,0,0
19,27,35,46,38,19,0,0,0,0,0,0,0,0,0,0,0,1
8,26,26,10,2,43,0,0,0,0,0,0,0,0,1,0,0,0
8,9,40,28,13,38,0,0,0,0,0,0,0,0,0,0,0,1
48,8,26,20,30,18,0,0,0,0,0,0,0,0,0,0,1,0
20,32,24,38,49,13,0,0,0,0,0,0,0,0,0,0,0,1
18,0,18,33,39,16,0,0,0,0,0,0,0,0,0,1,0,0
50,17,19,8,28,31,0,0,0,0,0,0,0,0,0,0,1,0
49,42,33,22,18,11,0,0,0,0,0,0,0,0,0,0,1,0
2,46,41,1,15,5,0,0,0,0,0,0,1,0,0,0,0,0
17,13,27,4,36,20,0,0,0,0,0,0,0,0,0,1,0,0
6,29,36,44,43,8,0,0,0,0,0,0,0,0,0,0,0,1
13,33,40,0,45,46,0,0,0,0,0,0,0,0,0,0,1,0
16,25,46,47,47,20,0,0,0,0,0,0,0,0,0,0,0,1
37,7,32,34,24,24,0,0,0,0,0,0,0,0,0,1,0,0
49,18,21,22,14,7,0,0,0,0,0,0,0,0,0,0,1,0
5,47,34,23,19,17,0,0,0,0,0,0,0,0,1,0,0,0
28,3,42,48,5,13,0,0,0,0,0,0,1,0,0,0,0,0
25,42,25,13,36,27,0,0,0,0,0,0,0,0,0,0,1,0
33,7,14,13,1,39,0,0,0,0,0,0,0,1,0,0,0,0
19,32,38,28,43,35,0,0,0,0,0,0,0,0,0,1,0,0
41,38,34,21,16,44,0,0,0,0,0,0,0,0,1,0,0,0
39,1,14,47,12,31,0,0,0,0,0,0,0,1,0,0,0,0
29,46,36,0,20,26,0,0,0,0,0,0,0,0,0,0,1,0
16,42,4,34,38,15,0,0,0,0,0,0,0,0,0,0,0,1
24,26,27,20,39,19,0,0,0,0,0,0,0,0,0,1,0,0
24,28,8,19,18,22,0,0,0,0,0,0,0,1,0,0,0,0
6,13,25,24,20,44,0,0,0,0,0,0,0,1,0,0,0,0
29,5,7,15,41,6,0,0,0,0,0,0,0,0,0,1,0,0
40,31,28,46,49,6,0,0,0,0,0,0,1,0,0,0,0,0
1,26,30,33,48,10,0,0,0,0,0,0,0,0,0,0,0,1
40,25,9,27,18,33,0,0,0,0,0,0,0,1,0,0,0,0
49,48,28,24,11,19,0,0,0,0,0,0,0,0,1,0,0,0
14,48,43,29,36,13,0,0,0,0,0,0,1,0,0,0,0,0
2,46,36,47,28,28,0,0,0,0,0,0,0,0,0,0,0,1
28,8,10,2,3,35,0,0,0,0,0,0,0,0,0,0,1,0
4,25,44,27,2,13,0,0,0,0,0,0,1,0,0,0,0,0
34,23,4,23,37,25,0,0,0,0,0,0,0,1,0,0,0,0
38,5,3,39,43,14,0,0,0,0,0,0,0,0,0,1,0,0
13,3,35,38,20,3,0,0,0,0,0,0,1,0,0,0,0,0
41,34,15,5,27,17,0,0,0,0,0,0,0,0,0,0,1,0
34,42,18,12,37,44,0,0,0,0,0,0,0,1,0,0,0,0
24,0,23,39,4,7,0,0,0,0,0,0,1,0,0,0,0,0
18,27,14,27,36,30,0,0,0,0,0,0,0,1,0,0,0,0
27,0,16,6,45,16,0,0,0,0,0,0,0,0,0,1,0,0
30,8,44,45,14,2,0,0,0,0,0,0,1,0,0,0,0,0
19,46,31,34,46,25,0,0,0,0,0,0,0,0,0,0,0,1
9,0,22,45,44,19,0,0,0,0,0,0,0,0,0,1,0,0
29,1,22,45,4,4,0,0,0,0,0,0,1,0,0,0,0,0
5,17,26,13,5,5,0,0,0,0,0,0,1,0,0,0,0,0
29,35,22,20,34,7,0,0,0,0,0,0,1,0,0,0,0,0
12,1,17,12,10,4,0,0,0,0,0,0,1,0,0,0,0,0
47,16,45,31,19,45,0,0,0,0,0,0,0,0,0,0,1,0
27,9,37,25,9,35,0,0,0,0,0,0,1,0,0,0,0,0
40,25,49,10,29,10,0,0,0,0,0,0,1,0,0,0,0,0
7,30,23,13,41,21,0,0,0,0,0,0,0,0,0,1,0,0
1,4,21,39,11,46,0,0,0,0,0,0,0,0,0,0,0,1
5,24,1,20,48,11,0,0,0,0,0,0,0,0,0,1,0,0
22,23,37,11,2,0,0,0,0,0,0,0,1,0,0,0,0,0
4,48,31,21,5,45,0,0,0,0,0,0,0,0,1,0,0,0
9,37,18,34,21,8,0,0,0,0,0,0,0,0,0,0,0,1
4,47,12,30,22,22,0,0,0,0,0,0,0,0,0,0,0,1
37,12,10,45,9,35,0,0,0,0,0,0,0,1,0,0,0,0
41,18,18,48,43,22,0,0,0,0,0,0,0,0,0,1,0,0
31,50,32,4,29,50,0,0,0,0,0,0,0,0,0,0,1,0
14,16,36,17,35,26,0,0,0,0,0,0,0,0,0,1,0,0
47,45,2,21,3,31,0,0,0,0,0,0,0,0,1,0,0,0
2,47,48,30,25,2,0,0,0,0,0,0,1,0,0,0,0,0
37,36,11,26,15,38,0,0,0,0,0,0,0,1,0,0,0,0
27,2,45,34,10,43,0,0,0,0,0,0,0,0,0,1,0,0
19,37,47,34,44,47,0,0,0,0,0,0,0,0,0,0,0,1
1,42,12,33,30,7,0,0,0,0,0,0,0,0,0,0,0,1
35,12,39,8,16,18,0,0,0,0,0,0,0,0,0,0,1,0
14,2,11,31,20,43,0,0,0,0,0,0,0,1,0,0,0,0
11,50,38,19,46,35,0,0,0,0,0,0,0,0,0,0,0,1
24,30,24,22,48,23,0,0,0,0,0,0,0,0,0,1,0,0
2,41,15,0,15,13,0,0,0,0,0,0,0,0,1,0,0,0
41,32,44,18,48,11,0,0,0,0,0,0,1,0,0,0,0,0
0,36,35,5,48,36,0,0,0,0,0,0,0,0,0,1,0,0
17,9,6,12,36,44,0,0,0,0,0,0,0,1,0,0,0,0
4,42,30,36,38,46,0,0,0,0,0,0,0,0,0,0,0,1
28,49,1,20,29,23,0,0,0,0,0,0,0,1,0,0,0,0
22,29,15,25,29,50,0,0,0,0,0,0,0,1,0,0,0,0
28,28,49,33,9,45,0,0,0,0,0,0,0,0,1,0,0,0
18,32,38,1,26,10,0,0,0,0,0,0,1,0,0,0,0,0
26,22,4,49,17,10,0,0,0,0,0,0,0,0,0,0,0,1
29,12,37,4,26,22,0,0,0,0,0,0,0,0,0,0,1,0
34,10,18,11,43,27,0,0,0,0,0,0,0,0,0,1,0,0
33,28,13,34,49,5,0,0,0,0,0,0,0,0,0,1,0,0
30,43,15,25,44,25,0,0,0,0,0,0,0,1,0,0,0,0
6,45,17,14,1,16,0,0,0,0,0,0,0,0,1,0,0,0
26,39,2,40,23,28,0,0,0,0,0,0,0,1,0,0,0,0
13,45,47,33,9,36,0,0,0,0,0,0,0,0,1,0,0,0
1,14,6,14,49,45,0,0,0,0,0,0,0,1,0,0,0,0
28,40,37,3,22,16,0,0,0,0,0,0,0,0,0,0,1,0
39,44,43,37,40,39,0,0,0,0,0,0,1,0,0,0,0,0
18,11,6,35,5,41,0,0,0,0,0,0,0,1,0,0,0,0
3,7,25,19,1,14,0,0,0,0,0,0,0,0,0,0,0,1
12,28,4,12,7,25,0,0,0,0,0,0,0,1,0,0,0,0
34,34,41,7,26,26,0,0,0,0,0,0,0,0,0,0,1,0
42,33,11,15,14,0,0,0,0,0,0,0,0,0,0,0,1,0
3,28,41,16,48,25,0,0,0,0,0,0,0,0,0,1,0,0
16,9,12,4,27,29,0,0,0,0,0,0,0,0,0,1,0,0
50,2,20,5,20,34,0,0,0,0,0,0,0,0,0,0,1,0
31,17,50,24,9,43,0,0,0,0,0,0,0,0,1,0,0,0
9,17,17,48,12,22,0,0,0,0,0,0,0,0,0,0,0,1
42,6,4,14,13,46,0,0,0,0,0,0,0,1,0,0,0,0
27,30,41,9,32,39,0,0,0,0,0,0,0,0,0,0,1,0
30,20,43,44,23,8,0,0,0,0,0,0,1,0,0,0,0,0
41,12,23,28,13,29,0,0,0,0,0,0,0,0,0,0,1,0
37,24,19,41,44,21,0,0,0,0,0,0,0,0,0,1,0,0
21,1,2,32,48,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,39,23,44,18,0,0,0,0,0,0,0,0,0,1,0,0
31,43,37,35,46,25,0,0,0,0,0,0,1,0,0,0,0,0
16,4,2,22,9,16,0,0,0,0,0,0,0,1,0,0,0,0
6,10,6,30,23,4,0,0,0,0,0,0,0,0,0,0,0,1
47,30,46,46,8,46,0,0,0,0,0,0,0,0,1,0,0,0
37,0,31,50,34,6,0,0,0,0,0,0,0,0,0,1,0,0
27,14,39,0,23,3,0,0,0,0,0,0,1,0,0,0,0,0
43,20,26,4,42,18,0,0,0,0,0,0,0,0,0,0,1,0
35,11,10,41,50,8,0,0,0,0,0,0,0,0,0,1,0,0
47,12,35,13,16,49,0,0,0,0,0,0,0,0,0,0,1,0
9,9,11,8,6,28,0,0,0,0,0,0,0,1,0,0,0,0
0,37,8,2,10,40,0,0,0,0,0,0,0,1,0,0,0,0
11,19,50,14,33,10,0,0,0,0,0,0,1,0,0,0,0,0
11,35,0,41,41,47,0,0,0,0,0,0,0,1,0,0,0,0
7,22,46,7,39,23,0,0,0,0,0,0,1,0,0,0,0,0
36,33,43,21,7,17,0,0,0,0,0,0,1,0,0,0,0,0
15,20,2,15,21,45,0,0,0,0,0,0,0,1,0,0,0,0
34,45,48,32,21,27,0,0,0,0,0,0,0,0,1,0,0,0
15,13,22,16,7,17,0,0,0,0,0,0,0,0,1,0,0,0
19,40,34,9,21,29,0,0,0,0,0,0,0,0,1,0,0,0
8,5,37,39,27,37,0,0,0,0,0,0,0,0,0,0,0,1
5,30,50,24,43,38,0,0,0,0,0,0,0,0,0,0,0,1
38,28,20,6,10,29,0,0,0,0,0,0,0,0,0,0,1,0
14,38,44,16,39,49,0,0,0,0,0,0,0,1,0,0,0,0
17,36,21,8,47,24,0,0,0,0,0,0,0,0,0,1,0,0
3,1,27,2,1,45,0,0,0,0,0,0,0,1,0,0,0,0
24,31,50,33,4,41,0,0,0,0,0,0,0,0,1,0,0,0
27,19,1,4,7,45,0,0,0,0,0,0,0,1,0,0,0,0
22,36,34,44,26,13,0,0,0,0,0,0,0,0,0,0,0,1
35,28,4,33,0,34,0,0,0,0,0,0,0,1,0,0,0,0
28,33,14,13,46,36,0,0,0,0,0,0,0,1,0,0,0,0
29,19,6,36,29,20,0,0,0,0,0,0,0,1,0,0,0,0
19,13,48,28,22,32,0,0,0,0,0,0,1,0,0,0,0,0
3,11,20,22,39,27,0,0,0,0,0,0,0,0,0,1,0,0
48,20,11,14,20,28,0,0,0,0,0,0,0,0,0,0,1,0
35,7,23,36,39,3,0,0,0,0,0,0,0,0,0,1,0,0
48,18,50,25,47,17,0,0,0,0,0,0,1,0,0,0,0,0
41,22,47,8,2,16,0,0,0,0,0,0,0,0,0,0,1,0
19,36,11,24,8,1,0,0,0,0,0,0,0,0,1,0,0,0
15,29,33,35,19,4,0,0,0,0,0,0,1,0,0,0,0,0
1,19,15,12,37,32,0,0,0,0,0,0,0,0,0,1,0,0
46,50,45,37,11,23,0,0,0,0,0,0,0,0,1,0,0,0
40,29,47,10,50,16,0,0,0,0,0,0,1,0,0,0,0,0
27,47,23,2,45,33,0,0,0,0,0,0,0,0,0,0,1,0
39,18,28,13,33,8,0,0,0,0,0,0,0,0,0,0,1,0
40,19,46,5,4,48,0,0,0,0,0,0,0,0,0,0,1,0
26,23,28,22,16,21,0,0,0,0,0,0,1,0,0,0,0,0
31,12,12,0,4,19,0,0,0,0,0,0,0,0,0,0,1,0
42,47,9,22,29,6,0,0,0,0,0,0,0,0,0,0,1,0
43,22,24,50,25,1,0,0,0,0,0,0,1,0,0,0,0,0
18,8,32,10,38,8,0,0,0,0,0,0,0,0,0,1,0,0
8,11,21,15,39,9,0,0,0,0,0,0,0,0,0,1,0,0
41,36,2,44,19,6,0,0,0,0,0,0,0,0,1,0,0,0
15,40,50,26,39,10,0,0,0,0,0,0,1,0,0,0,0,0
15,16,42,20,7,35,0,0,0,0,0,0,0,0,1,0,0,0
3,50,21,40,24,3,0,0,0,0,0,0,0,0,0,0,0,1
44,16,28,49,49,10,0,0,0,0,0,0,0,0,0,1,0,0
22,44,50,2,34,20,0,0,0,0,0,0,1,0,0,0,0,0
16,48,23,49,42,33,0,0,0,0,0,0,0,0,0,0,0,1
21,6,33,46,10,46,0,0,0,0,0,0,0,0,0,0,0,1
19,3,49,44,41,44,0,0,0,0,0,0,0,0,0,1,0,0
38,9,47,0,18,1,0,0,0,0,0,0,1,0,0,0,0,0
2,38,50,29,7,20,0,0,0,0,0,0,0,0,1,0,0,0
5,2,42,17,23,12,0,0,0,0,0,0,1,0,0,0,0,0
45,30,31,15,39,44,0,0,0,0,0,0,0,0,0,0,1,0
27,32,24,26,14,39,0,0,0,0,0,0,0,0,1,0,0,0
38,12,22,4,26,33,0,0,0,0,0,0,0,0,0,0,1,0
30,50,23,39,49,26,0,0,0,0,0,0,0,0,0,0,0,1
47,26,36,45,5,11,0,0,0,0,0,0,1,0,0,0,0,0
21,11,1,23,48,4,0,0,0,0,0,0,0,0,0,1,0,0
9,29,30,8,4,15,0,0,0,0,0,0,0,0,1,0,0,0
3,46,47,49,17,41,0,0,0,0,0,0,0,0,0,0,0,1
2,20,37,19,33,6,0,0,0,0,0,0,1,0,0,0,0,0
44,34,15,26,19,31,0,0,0,0,0,0,0,0,0,0,1,0
26,48,15,45,21,19,0,0,0,0,0,0,0,0,1,0,0,0
40,10,30,30,22,35,0,0,0,0,0,0,0,0,0,1,0,0
20,28,22,27,30,29,0,0,0,0,0,0,0,1,0,0,0,0
6,34,48,13,9,19,0,0,0,0,0,0,1,0,0,0,0,0
5,20,16,20,50,21,0,0,0,0,0,0,0,0,0,1,0,0
42,8,48,49,10,4,0,0,0,0,0,0,1,0,0,0,0,0
31,5,46,41,14,13,0,0,0,0,0,0,1,0,0,0,0,0
43,20,40,48,48,37,0,0,0,0,0,0,0,0,0,1,0,0
30,40,30,11,26,38,0,0,0,0,0,0,0,0,0,0,1,0
26,11,27,31,7,49,0,0,0,0,0,0,0,1,0,0,0,0
24,25,43,6,32,49,0,0,0,0,0,0,0,0,0,0,1,0
36,36,41,14,21,8,0,0,0,0,0,0,1,0,0,0,0,0
48,41,26,6,41,39,0,0,0,0,0,0,0,0,0,0,1,0
26,8,12,37,2,0,0,0,0,0,0,0,1,0,0,0,0,0
50,39,11,22,16,12,0,0,0,0,0,0,0,0,0,0,1,0
26,29,3,36,47,11,0,0,0,0,0,0,0,0,0,1,0,0
7,14,22,10,9,24,0,0,0,0,0,0,0,0,1,0,0,0
44,24,43,27,16,25,0,0,0,0,0,0,1,0,0,0,0,0
48,15,44,34,47,11,0,0,0,0,0,0,1,0,0,0,0,0
46,49,17,34,47,39,0,0,0,0,0,0,0,1,0,0,0,0
37,6,37,9,10,43,0,0,0,0,0,0,0,0,0,0,1,0
44,3,18,4,46,25,0,0,0,0,0,0,0,0,0,1,0,0
36,48,2,44,16,18,0,0,0,0,0,0,0,0,1,0,0,0
45,10,21,40,1,7,0,0,0,0,0,0,1,0,0,0,0,0
9,29,50,1,21,18,0,0,0,0,0,0,1,0,0,0,0,0
6,42,0,41,10,19,0,0,0,0,0,0,0,0,0,0,0,1
41,45,11,34,17,30,0,0,0,0,0,0,0,0,1,0,0,0
0,11,21,1,25,7,0,0,0,0,0,0,1,0,0,0,0,0
26,21,38,34,17,14,0,0,0,0,0,0,1,0,0,0,0,0
37,49,30,10,15,45,0,0,0,0,0,0,0,0,1,0,0,0
19,25,33,34,7,27,0,0,0,0,0,0,0,0,1,0,0,0
22,50,31,32,17,50,0,0,0,0,0,0,0,0,1,0,0,0
1,20,3,47,15,50,0,0,0,0,0,0,0,1,0,0,0,0
13,41,23,12,46,45,0,0,0,0,0,0,0,1,0,0,0,0
20,22,6,33,4,4,0,0,0,0,0,0,0,0,1,0,0,0
23,5,11,40,3,19,0,0,0,0,0,0,0,0,0,0,0,1
1,28,12,49,27,20,0,0,0,0,0,0,0,0,0,0,0,1
13,24,18,50,26,45,0,0,0,0,0,0,0,0,0,0,0,1
26,1,32,2,43,18,0,0,0,0,0,0,0,0,0,1,0,0
22,14,35,10,4,35,0,0,0,0,0,0,0,0,0,0,1,0
45,32,25,43,50,24,0,0,0,0,0,0,0,0,0,1,0,0
20,14,20,28,1,42,0,0,0,0,0,0,0,1,0,0,0,0
46,36,39,25,11,30,0,0,0,0,0,0,0,0,1,0,0,0
49,41,17,27,21,20,0,0,0,0,0,0,0,0,0,0,1,0
14,38,46,0,5,15,0,0,0,0,0,0,0,0,1,0,0,0
12,12,37,20,4,16,0,0,0,0,0,0,1,0,0,0,0,0
18,13,45,31,0,36,0,0,0,0,0,0,0,0,1,0,0,0
31,25,46,29,28,29,0,0,0,0,0,0,1,0,0,0,0,0
12,25,26,11,22,11,0,0,0,0,0,0,1,0,0,0,0,0
49,14,38,47,3,27,0,0,0,0,0,0,1,0,0,0,0,0
31,36,44,50,6,17,0,0,0,0,0,0,0,0,1,0,0,0
1,6,33,28,12,26,0,0,0,0,0,0,0,0,0,0,0,1
43,46,7,46,47,44,0,0,0,0,0,0,0,1,0,0,0,0
25,15,13,48,48,24,0,0,0,0,0,0,0,0,0,1,0,0
34,20,28,34,23,50,0,0,0,0,0,0,0,1,0,0,0,0
26,22,20,34,10,33,0,0,0,0,0,0,0,1,0,0,0,0
14,7,16,1,11,6,0,0,0,0,0,0,0,0,0,0,1,0
5,44,21,40,24,26,0,0,0,0,0,0,0,0,0,0,0,1
34,23,48,9,24,10,0,0,0,0,0,0,1,0,0,0,0,0
15,43,46,0,21,8,0,0,0,0,0,0,1,0,0,0,0,0
36,44,6,0,39,10,0,0,0,0,0,0,0,0,0,0,1,0
4,41,28,15,6,17,0,0,0,0,0,0,0,0,1,0,0,0
29,38,10,7,28,48,0,0,0,0,0,0,0,1,0,0,0,0
11,44,45,43,49,37,0,0,0,0,0,0,0,0,0,0,0,1
29,35,3,42,26,37,0,0,0,0,0,0,0,1,0,0,0,0
1,17,40,7,39,23,0,0,0,0,0,0,0,0,0,1,0,0
38,34,38,7,1,3,0,0,0,0,0,0,1,0,0,0,0,0
6,7,20,40,9,0,0,0,0,0,0,0,0,0,0,0,0,1
11,49,5,4,15,24,0,0,0,0,0,0,0,0,1,0,0,0
1,31,21,11,5,20,0,0,0,0,0,0,0,0,1,0,0,0
43,8,19,50,32,33,0,0,0,0,0,0,0,0,0,1,0,0
35,46,20,49,27,37,0,0,0,0,0,0,0,0,1,0,0,0
9,27,25,39,35,45,0,0,0,0,0,0,0,0,0,0,0,1
5,22,47,39,27,9,0,0,0,0,0,0,1,0,0,0,0,0
43,32,21,13,4,10,0,0,0,0,0,0,0,0,0,0,1,0
29,8,43,44,24,25,0,0,0,0,0,0,1,0,0,0,0,0
17,12,18,31,40,10,0,0,0,0,0,0,0,0,0,1,0,0
39,28,24,45,29,23,0,0,0,0,0,0,0,0,0,0,0,1
43,19,18,50,38,9,0,0,0,0,0,0,0,0,0,1,0,0
12,1,30,48,15,39,0,0,0,0,0,0,0,0,0,0,0,1
49,35,33,38,5,26,0,0,0,0,0,0,0,0,1,0,0,0
19,14,3,14,33,20,0,0,0,0,0,0,0,0,0,1,0,0
7,7,21,45,25,35,0,0,0,0,0,0,0,0,0,0,0,1
13,21,22,34,49,24,0,0,0,0,0,0,0,0,0,1,0,0
16,40,16,44,38,32,0,0,0,0,0,0,0,0,0,0,0,1
21,14,42,13,28,3,0,0,0,0,0,0,1,0,0,0,0,0
3,45,3,9,41,12,0,0,0,0,0,0,0,1,0,0,0,0
15,42,3,8,7,25,0,0,0,0,0,0,0,0,1,0,0,0
50,18,45,14,14,19,0,0,0,0,0,0,0,0,0,0,1,0
22,39,47,48,19,47,0,0,0,0,0,0,0,0,0,0,0,1
34,41,18,22,36,41,0,0,0,0,0,0,0,1,0,0,0,0
23,0,45,37,34,30,0,0,0,0,0,0,0,0,0,1,0,0
21,18,0,32,47,48,0,0,0,0,0,0,0,1,0,0,0,0
44,0,45,6,3,18,0,0,0,0,0,0,0,0,0,0,1,0
13,29,43,37,15,14,0,0,0,0,0,0,1,0,0,0,0,0
28,8,48,46,16,17,0,0,0,0,0,0,1,0,0,0,0,0
40,21,40,30,24,14,0,0,0,0,0,0,1,0,0,0,0,0
0,17,14,49,13,3,0,0,0,0,0,0,0,0,0,0,0,1
38,27,19,48,26,7,0,0,0,0,0,0,1,0,0,0,0,0
26,33,17,14,3,16,0,0,0,0,0,0,0,0,1,0,0,0
0,20,6,32,20,45,0,0,0,0,0,0,0,1,0,0,0,0
9,42,33,0,1,42,0,0,0,0,0,0,0,0,1,0,0,0
7,50,32,50,11,5,0,0,0,0,0,0,0,0,0,0,0,1
4,8,41,20,16,32,0,0,0,0,0,0,0,0,0,0,0,1
50,35,1,50,33,10,0,0,0,0,0,0,0,1,0,0,0,0
19,12,42,5,3,5,0,0,0,0,0,0,1,0,0,0,0,0
47,31,19,12,37,26,0,0,0,0,0,0,0,0,0,0,1,0
42,20,25,10,34,8,0,0,0,0,0,0,0,0,0,0,1,0
38,24,11,22,2,37,0,0,0,0,0,0,0,1,0,0,0,0
49,21,13,25,13,24,0,0,0,0,0,0,0,0,0,0,1,0
11,0,0,47,37,16,0,0,0,0,0,0,0,0,0,1,0,0
32,20,40,33,29,34,0,0,0,0,0,0,0,0,0,1,0,0
30,37,29,49,37,26,0,0,0,0,0,0,0,0,0,0,0,1
26,33,39,22,37,9,0,0,0,0,0,0,1,0,0,0,0,0
32,28,5,3,37,13,0,0,0,0,0,0,0,0,0,0,1,0
29,23,10,26,39,47,0,0,0,0,0,0,0,1,0,0,0,0
1,22,0,42,35,11,0,0,0,0,0,0,0,0,0,0,0,1
37,25,30,15,44,1,0,0,0,0,0,0,1,0,0,0,0,0
31,1,31,34,49,8,0,0,0,0,0,0,0,0,0,1,0,0
29,14,19,47,12,49,0,0,0,0,0,0,0,1,0,0,0,0
38,30,6,50,29,11,0,0,0,0,0,0,0,0,0,0,0,1
