px,py,pz,alvox,alvoy,alvoz,choque0_x,choque0_y,choque0_z,choque1_x,choque1_y,choque1_z,choque2_x,choque2_y,choque2_z,choque3_x,choque3_y,choque3_z,choque4_x,choque4_y,choque4_z,choque5_x,choque5_y,choque5_z,acao0,acao1,acao2,acao3,acao4,acao5
39,35,15,32,44,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,19,10,5,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,43,24,19,10,3,0,0,0,0,0,0,0,0,0,0,0,0,33,43,24,0,0,0,0,0,0,1,0,0
6,49,5,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,13,3,30,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,17,40,2,37,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,4,20,47,34,24,0,0,0,0,0,0,0,0,0,32,3,20,0,0,0,0,0,0,0,0,1,0,0,0
45,11,25,8,32,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,37,14,18,39,48,0,0,0,0,0,0,15,38,14,0,0,0,15,36,14,0,0,0,1,0,0,0,0,0
14,11,22,24,12,7,0,0,0,0,0,0,14,12,22,0,0,0,14,10,22,0,0,0,0,1,0,0,0,0
24,44,6,31,9,7,0,0,0,0,0,0,0,0,0,24,43,6,0,0,0,0,0,0,0,0,0,1,0,0
49,16,48,2,34,7,0,0,0,49,16,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,8,22,45,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,25,43,47,33,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,46,31,40,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,18,38,11,13,40,0,0,0,0,0,0,34,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,32,2,16,26,2,0,0,0,0,0,0,0,0,0,12,31,2,0,0,0,0,0,0,0,0,0,1,0,0
8,19,27,33,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,35,13,34,16,13,0,0,0,0,0,0,0,0,0,0,0,0,36,35,13,0,0,0,0,0,0,1,0,0
28,6,37,23,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,5,35,20,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,44,8,30,31,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,9,44,39,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,17,47,21,49,18,0,0,0,0,0,0,0,0,0,0,0,0,28,17,47,0,0,0,0,0,1,0,0,0
47,22,17,46,36,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,26,3,32,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,0,43,25,36,15,0,0,0,0,0,0,9,1,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,31,36,43,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,13,9,10,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,9,30,46,13,1,0,0,0,0,0,0,0,0,0,48,8,30,0,0,0,0,0,0,0,1,0,0,0,0
38,47,36,23,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,29,36,2,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,39,13,46,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43,4,4,1,49,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,30,36,4,33,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,17,39,49,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,43,3,42,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43,7,4,19,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,35,9,44,40,49,0,0,0,0,0,0,0,0,0,0,34,9,0,0,0,0,0,0,0,0,0,0,1,0
12,12,21,24,48,1,0,0,0,0,0,0,0,0,0,0,0,0,13,12,21,0,0,0,0,0,1,0,0,0
25,2,13,19,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,29,42,7,40,26,7,29,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,47,21,45,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,47,21,0,0,0,1,0,0
25,29,25,37,4,7,25,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46,28,12,9,19,42,0,0,0,0,0,0,0,0,0,0,0,0,47,28,12,0,0,0,0,0,0,0,0,1
27,8,46,12,10,21,27,8,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37,11,48,45,48,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,15,3,6,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,21,24,49,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,10,49,46,6,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,22,33,26,42,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,6,41,32,26,40,7,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,15,8,42,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,26,40,19,46,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,41,24,3,40,42,0,0,0,0,0,0,0,0,0,5,40,24,0,0,0,0,0,0,1,0,0,0,0,0
15,6,23,49,25,8,15,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,25,16,42,20,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,16,0,0,0,0,1,0
43,32,9,46,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,14,28,29,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,14,42,26,3,8,0,0,0,0,0,0,0,0,0,33,13,42,0,0,0,0,0,0,0,1,0,0,0,0
16,10,6,41,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47,48,45,36,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,31,14,42,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,28,20,9,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,36,33,37,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,18,48,6,46,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,48,0,1,0,0,0,0
15,10,32,39,9,13,0,0,0,0,0,0,15,11,32,15,11,32,0,0,0,0,0,0,0,0,0,0,1,0
5,1,37,20,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,12,31,27,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43,12,30,13,31,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,12,30,0,0,0,0,0,1
2,15,3,28,43,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,19,32,47,34,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,42,36,46,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,46,31,46,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41,42,5,49,11,16,0,0,0,41,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,3,43,40,13,37,0,0,0,0,0,0,0,0,0,0,0,0,41,3,43,0,0,0,0,0,1,0,0,0
49,2,26,17,16,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,30,46,40,3,18,0,0,0,0,0,0,0,0,0,0,0,0,33,30,46,0,0,0,0,1,0,0,0,0
29,15,40,7,47,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,2,19,11,12,28,0,0,0,43,2,18,0,0,0,0,0,0,0,0,0,44,2,19,0,0,0,0,0,1
6,42,24,15,49,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,1,24,15,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,45,1,49,27,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14,14,27,20,42,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,6,13,2,36,15,0,0,0,24,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17,28,40,48,28,32,0,0,0,0,0,0,0,0,0,17,27,40,0,0,0,0,0,0,0,0,0,0,1,0
46,43,38,31,39,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,23,47,34,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,47,0,1,0,0,0,0
41,9,16,7,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,1,17,27,26,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,2,36,16,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,36,1,0,0,0,0,0
39,25,12,7,30,28,0,0,0,0,0,0,39,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,40,3,15,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,25,21,0,7,17,0,0,0,0,0,0,0,0,0,5,24,21,0,0,0,0,0,0,0,0,0,1,0,0
17,18,30,10,46,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,18,4,10,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,31,38,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45,13,44,16,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,22,26,3,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,25,3,12,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,2,20,32,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,35,49,49,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,29,21,39,31,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,0,18,17,12,19,0,0,0,0,0,0,0,0,0,0,0,0,36,0,18,0,0,0,0,0,0,0,0,1
45,31,20,4,41,8,45,31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,12,46,47,13,19,13,12,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,33,30,7,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,12,47,9,16,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,12,47,0,0,0,0,0,1
11,13,27,13,40,1,11,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,7,24,32,11,45,3,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,34,45,40,11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,13,21,11,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,4,9,9,36,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,0,29,20,37,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,14,12,39,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,4,1,12,43,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,43,33,27,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,39,37,6,38,44,0,0,0,0,0,0,0,0,0,0,0,0,13,39,37,13,39,37,1,0,0,0,0,0
8,49,16,1,48,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,35,3,22,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47,5,37,34,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,41,9,37,29,24,0,0,0,0,0,0,45,42,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,30,43,41,40,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,16,40,4,43,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,23,20,37,1,46,0,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,39,1,2,19,7,0,0,0,25,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,27,33,20,41,15,30,27,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,26,11,20,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,19,39,3,38,10,0,0,0,20,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,13,25,42,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,40,27,43,39,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,18,12,47,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,12,0,0,0,0,1,0
14,47,10,45,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,22,27,28,16,20,0,0,0,0,0,0,0,0,0,29,21,27,0,0,0,0,0,0,0,1,0,0,0,0
20,12,36,32,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,29,46,19,48,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,40,12,42,31,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,42,25,37,25,47,0,0,0,0,0,0,0,0,0,38,41,25,0,0,0,0,0,0,1,0,0,0,0,0
9,7,9,5,45,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,7,12,28,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,30,49,0,25,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,13,7,6,29,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,49,39,1,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,11,15,47,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,31,13,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13,28,20,16,21,8,13,28,21,0,0,0,0,0,0,0,0,0,13,27,20,0,0,0,0,1,0,0,0,0
47,45,9,30,43,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14,7,10,41,27,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,8,44,37,25,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42,0,47,46,16,49,42,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,6,37,21,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,37,0,1,0,0,0,0
17,8,49,18,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45,40,3,31,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,15,46,5,15,44,0,0,0,0,0,0,49,16,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,12,35,0,11,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,49,39,22,37,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41,42,16,43,33,37,0,0,0,0,0,0,0,0,0,0,0,0,42,42,16,0,0,0,1,0,0,0,0,0
35,42,2,40,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,29,33,46,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,48,41,10,35,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41,32,33,25,18,34,0,0,0,0,0,0,0,0,0,41,31,33,0,0,0,0,0,0,0,0,0,0,0,1
49,48,11,34,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,4,1,36,29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,0,1,23,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,19,43,23,34,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,47,19,45,40,42,0,0,0,0,0,0,36,48,19,0,0,0,0,0,0,37,47,19,1,0,0,0,0,0
20,48,36,33,44,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,17,34,16,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45,14,43,17,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,34,1,42,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35,44,49,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,36,44,49,0,0,0,0,1,0,0,0,0
23,30,3,15,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,45,14,12,43,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,48,25,28,37,30,0,0,0,0,0,0,1,49,25,0,0,0,0,0,0,2,48,25,0,0,0,0,1,0
46,28,29,24,45,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,18,24,8,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,17,44,36,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,28,10,23,26,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,36,29,4,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,2,28,21,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,41,44,12,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,27,19,40,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48,18,19,20,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,44,32,19,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,22,45,5,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,11,8,24,48,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17,46,15,49,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,33,2,48,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39,44,21,11,29,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,13,14,46,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,47,6,16,40,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,47,6,1,0,0,0,0,0
15,7,15,46,43,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,15,28,21,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,34,49,27,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,45,24,0,7,10,0,0,0,4,45,23,4,45,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,6,42,17,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,42,0,1,0,0,0,0
10,6,39,20,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,6,36,45,16,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,9,27,31,23,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,42,2,26,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,0,44,28,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,13,44,9,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,27,43,13,47,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47,20,6,47,32,22,0,0,0,47,20,5,0,0,0,0,0,0,0,0,0,48,20,6,1,0,0,0,0,0
39,16,31,41,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,8,48,48,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,42,7,39,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,35,18,7,22,27,0,0,0,0,0,0,0,0,0,46,34,18,0,0,0,0,0,0,0,0,0,0,0,1
15,40,14,8,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,7,41,46,47,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,41,0,0,1,0,0,0
46,44,10,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,38,22,40,30,45,33,38,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,37,18,34,47,29,0,0,0,6,37,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,19,4,26,33,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,29,16,42,0,3,10,29,17,0,0,0,0,0,0,0,0,0,10,28,16,0,0,0,0,0,0,0,1,0
28,30,1,46,40,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,1,1,0,0,0,0,0
16,26,13,42,42,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,30,12,42,37,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,33,48,18,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,19,3,4,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,34,7,10,3,15,0,0,0,0,0,0,0,0,0,0,0,0,22,34,7,0,0,0,0,0,0,1,0,0
8,44,35,3,14,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,41,42,22,43,3,5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,19,34,13,10,17,0,0,0,12,19,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46,43,29,25,23,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,20,12,8,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,7,10,11,45,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,16,44,42,24,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,12,40,43,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39,14,33,14,10,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
